app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
283230,Spoiler Alert,30/06/14,Adventure | Casual | Indie,2D | Adventure | Casual | Comedy | Indie | Level Editor | Platformer | Short | Singleplayer,Spoiler Alert is a video game that tests your platforming skills… in reverse. It’s a comedy platformer that you play backwards.,windows | mac | linux,Family Sharing | Full controller support | Includes level editor | Single-player | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards | Steam Workshop,1.99,959.0,308.0,Mostly Positive,1267.0,0.756906077,,322.0,False
824620,Jolly Battle,27/07/18,Casual | Indie | Strategy,2D | Board Game | Casual | Colorful | Cute | Family Friendly | Funny | Great Soundtrack | Hand-drawn | Indie | Multiplayer | Naval Combat | PvP | Singleplayer | Strategy | Tactical | Turn-Based Combat | Turn-Based Strategy | Turn-Based Tactics | Tutorial,"An amazing adaptation of a well-known board game. The amusing take on the visuals of the battle team makes the game even more exciting for the whole family. Play against an AI player, or with friends on Steam or rivals from all over the world in real time.",windows | mac | linux,Family Sharing | Multi-player | Online PvP | PvP | Single-player | Steam Achievements | Steam Cloud,0.79,82.0,15.0,Very Positive,97.0,0.845360825,,,False
289300,Faces of War,16/04/14,Action | Simulation | Strategy,Action | Co-op | Multiplayer | RTS | Real Time Tactics | Simulation | Strategy | Tactical | War | World War II,"The second instalment in the series that would become known as Men of War. Through the eyes of Allied, German and Russian squad leaders, experience the most immersive World War II real-time strategy game where each battle is played out and won differently based on your tactical choices.",windows,Family Sharing | Includes level editor | Multi-player | Single-player | Steam Cloud,3.99,919.0,122.0,Very Positive,1041.0,0.882804995,67.0,882.0,False
694760,Sweaty Palms,06/11/17,Action | Early Access | Indie,Action | Early Access | Indie | VR,"Climb, swing, fly, and shoot in a visceral fast-paced VR multiplayer action arena. Fight like a superhero, die like one.",windows,Family Sharing | Multi-player | Online PvP | PvP | Tracked Controller Support | VR Only,7.19,11.0,1.0,Positive,12.0,0.916666667,,,False
464050,Heroes Must Die,15/07/16,RPG,Comedy | Free to Play | Pixel Graphics | RPG | Retro | Story Rich | Tactical RPG,"Heroes Must Die is an action-RPG with aesthetics inspired by the best roleplaying games of the 16 bit era, with the sophisticated story and design of modern epics. Follow a grand and fun story of trying to break the world and then save it. Combat is easy to learn and difficult to master. Best of all, it's free.",windows | mac,Single-player | Steam Achievements,0.0,42.0,12.0,Mostly Positive,54.0,0.777777778,,,True
694440,Man of Law | Judge simulator,22/12/17,Adventure | Casual | Early Access | Indie | Simulation,Adventure | Casual | Early Access | Indie | Interactive Fiction | Simulation | Visual Novel,"In our game you can immerse in the world of the most progressive and controversial justice system in the world, cover a career path from an alumnus of prestigious law school to the head of the county court.",windows,Family Sharing | Single-player,5.19,6.0,17.0,Mostly Negative,23.0,0.260869565,,,False
965760,Super Darts VR,14/11/18,Casual | Early Access | Indie | Sports,Casual | Early Access | Indie | Sports,Super Darts VR is an easy and simple dart game simulator that you can enjoy with other players. You can experience the realistic dart throwing sensation in a virtual space. Face other players in the dart game with pleasant special effects.,windows,Family Sharing | Multi-player | Online PvP | PvP | Tracked Controller Support | VR Only,5.79,1.0,2.0,3 user reviews,3.0,0.333333333,,,False
381000,6 Nights,08/09/16,Casual | Indie | Simulation,Board Game | Casual | Indie | Simulation,A race to earn big money in this buying and selling property game. Outwit your opponents and make them stay for 6 nights. Charge them big rents and claim total domination.,windows,Family Sharing | Multi-player | Remote Play Together | Shared/Split Screen | Single-player | Steam Trading Cards,1.59,29.0,12.0,Mostly Positive,41.0,0.707317073,,,False
687270,Divide,17/11/17,Action | Adventure | Indie,Action | Adventure | Indie,"Divide is a character-driven, science fiction action/adventure game with a modern take on isometric adventures of the past. Search for clues that reveal new insight into the story, interact with fully realized characters, and combat enemies by hacking out of sight, or launching a direct assault.",windows,Captions available | Family Sharing | Full controller support | Remote Play on TV | Single-player | Steam Achievements | Steam Cloud,15.49,5.0,6.0,Mixed,11.0,0.454545455,,,False
543110,Head It!: VR Soccer Heading Game,19/10/16,Action | Casual | Sports,Action | Casual | Sports | VR,Use your whole body and go for the goal! Introducing a soccer heading game for the HTC Vive on Steam. Take the pass from your teammate and head the ball in! Beat the goalkeeper to earn points and aim for the top rankings.,windows,Family Sharing | Single-player | Steam Leaderboards | Tracked Controller Support | VR Only,4.79,8.0,2.0,Positive,10.0,0.8,,,False
339340,Resident Evil 0 / biohazard 0 HD REMASTER,19/01/16,Action | Adventure,Action | Adventure | Atmospheric | Classic | Difficult | Female Protagonist | Gore | Great Soundtrack | Horror | Multiplayer | Puzzle | Remake | Shooter | Singleplayer | Story Rich | Survival | Survival Horror | Third Person | Third-Person Shooter | Zombies,"Before the mansion, before the destruction of Raccoon City, there was Resident Evil 0. Now remastered with improved visuals and sounds, as well as the all-new Wesker Mode, there's never been a better time to experience the origins of the Resident Evil story.",windows,Full controller support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,15.99,10143.0,2286.0,Very Positive,12429.0,0.816075308,,8941.0,False
533470,The Cube Hotel（Ning's Wing 2）,23/09/16,Adventure | Indie | RPG,Adventure | Anime | Casual | Horror | Indie | Puzzle | RPG,"The Cube Hotel (a.k.a. Ning's Wing 2) is a puzzle adventure game. There are in total 4 branches, 10 endings, nearly 50 rooms and 50 puzzles in this game. If you are a fan of escape games, you should not miss this one.",windows,Family Sharing | Single-player,1.99,5.0,6.0,Mixed,11.0,0.454545455,,,False
407560,Killing Room,20/10/16,Action | Indie | RPG,Action | Action RPG | Action Roguelike | Comedy | Dark | Difficult | FPS | Gore | Horror | Indie | Multiple Endings | Perma Death | Procedural Generation | RPG | Replay Value | Roguelike | Roguelite | Shooter | Singleplayer | Survival,"Rogue-like FPS with strong RPG elements set in a 22nd century reality-show parody. Win a fortune or die, but never disappoint your audience. And audience is virtual or real with revolutionary but optional features for streamers and their fans.",windows,Captions available | Family Sharing | Single-player | Stats | Steam Achievements | Steam Trading Cards,6.99,976.0,426.0,Mixed,1402.0,0.696148359,,1222.0,False
538710,Dead Hungry,05/12/16,Action | Casual | Indie,Action | Casual | Cooking | Indie | VR,"Dead Hungry is a fast-paced VR game developed by Q-Games, creators of the PixelJunk series. Restore zombies to human form by loading up huge hamburgers and hurling them to the grateful undead. Your weapons of choice are burgers, pizza, fries--and anything else you can pick up!",windows,Family Sharing | Single-player | Steam Achievements | Tracked Controller Support | VR Only,5.79,54.0,4.0,Very Positive,58.0,0.931034483,,,False
726620,Kitty Rescue,01/11/17,Action | Casual | Simulation,Action | Casual | Simulation | VR,"Oh dear, Kitty is always getting herself into a pickle. Luckily, you’re here to save the day. You must defy death to save our careless kitten from the dangers of a construction site, rescuing her from 3 perilous scenarios. Hope you don’t have a problem with heights!",windows,Single-player | Tracked Controller Support | VR Only,0.79,34.0,11.0,Mostly Positive,45.0,0.755555556,,,False
772460,YangBo Adventure,26/01/18,Adventure | Casual | Free To Play | Indie | RPG,Adventure | Casual | Free to Play | Indie | RPG,YangBo Adventure是一款結合劇情、遊戲和3D環場影片的方式來介紹朝陽科技大學特色的校園導覽遊戲，遊戲內容是在學校的六棟大樓裡闖關，每一棟大樓都有不同的遊戲內容、劇情和環場影片，玩家可以在遊玩中就可以了解到朝陽科技大學的特色。,windows,Single-player,0.0,16.0,5.0,Mostly Positive,21.0,0.761904762,,,True
