app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
839370,The story of Gods 七神物语,26/06/18,Indie | RPG | Strategy,Indie | RPG | RPGMaker | Strategy,独居在光明帝国边界村落的年轻猎手阿敏，偶然邂逅了潜入帝国境内的外域女孩艾薇儿，答应护送她深入帝国境内并进行一系列探索的故事， 全中文奇幻风格角色扮演游戏，丰富复杂的回合制战斗模式，超过20小时的冒险时光，不同选择，触发不同主角的命运结局。,windows,Family Sharing | Single-player | Steam Cloud,0.79,6,5,Mixed,11,0.545454545,,,FALSE
839420,Krampus is Home,22/03/19,Action | Adventure | Indie,Action | Action-Adventure | Adventure | Atmospheric | Dark Fantasy | Dungeon Crawler | First-Person | Horror | Indie | Multiplayer | Mystery | Online Co-Op | Psychological Horror | PvE | PvP | Singleplayer | Stealth | Supernatural | Survival Horror | Thriller,Sebastian is a teenager who is waiting for his parents to come back home on a cold Christmas night. Soon he realizes that there is something evil lurking around. Experience Sebastian 's journey into a Surreal world like no other.,windows,Co-op | Family Sharing | Full controller support | Multi-player | Online Co-op | Online PvP | PvP | Single-player | Steam Achievements | Steam Cloud,11.39,175,42,Very Positive,217,0.806451613,,176,FALSE
839430,Flurius,24/04/18,Action | Adventure | Indie,Action | Adventure | Indie,This is what happens when you do not brush your teeth.,windows,Family Sharing | Single-player | Steam Achievements,0.79,4,13,Mostly Negative,17,0.235294118,,,FALSE
839450,7'scarlet,12/03/19,Adventure,Adventure | Anime | Casual | Choices Matter | Choose Your Own Adventure | Dating Sim | Fantasy | Female Protagonist | Horror | Kickstarter | Mystery | Otome | Romance | Singleplayer | Supernatural | Visual Novel,The remote town of Okunezato is shaped like a crescent moon and shrouded in dark myths and legends. Take on the role of a brave young woman journeying into the unknown to uncover dangerous truths and locate her missing brother with her childhood friend.,windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud,23.79,581,181,Mostly Positive,762,0.762467192,,702,FALSE
839460,Psycho Squirrels,15/05/18,Casual | Indie | Strategy,Casual | Indie | Puzzle | Puzzle Platformer | Strategy,Navigate squirrels and collect enough acorns before winter arrives.,windows | mac,Family Sharing | Single-player,1.69,3,0,3 user reviews,3,1,,,FALSE
839500,DAOKER:A BANISHED TIGER,17/05/18,Action | Indie | RPG | Strategy,Action | Base Building | Early Access | Gore | Historical | Indie | RPG | Sandbox | Strategy | Survival | Trading | Violent,这是一款由资深玩家制作的，类似《骑马与砍杀》玩法的，融合了沙盒、策略、经营、贸易、生存、战斗、角色扮演元素的俯视角动作射击游戏。,windows,Family Sharing | Single-player,7.19,76,55,Mixed,131,0.580152672,,110,FALSE
839520,The Legend of Evil,19/10/18,Action | Adventure | Indie | RPG | Strategy,2D | Action | Adventure | Indie | Pixel Graphics | RPG | Strategy,Destroy all of humanity in a hyper-tactical tower-offense game that takes no prisoners (especially if they are humans).,windows,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud,5.99,13,6,Mixed,19,0.684210526,,,FALSE
839530,Bomight,30/04/18,Action | Casual,Action | Casual | Indie,Bomight is a short time attack platformer.Find and defeat the purple demon in as short a time as possible.,windows,Family Sharing | Partial Controller Support | Single-player,0.79,3,3,6 user reviews,6,0.5,,,FALSE
839560,Shrinking Pains,27/04/18,Free To Play | Indie,Experience | Experimental | Free to Play | Indie | Narration | Point & Click | Psychological Horror | Sexual Content | Singleplayer | Story Rich | Visual Novel,"You spend a day seeing how many coins you can fit into the hollows above your collarbones. You're losing yourself first in inches, then moments... Will you survive yourself?",windows,Single-player,0,183,32,Very Positive,215,0.851162791,,,TRUE
839570,What Are You Stupid,16/04/18,Casual | Indie,Casual | Funny | Indie | Trivia,"Prepare to get your knowledge tested by 15 wacky characters in a 1-on-1 quiz battle format; each with their own theme and unique personality. Brace yourself and do well - or get humiliated by them. Inspired by old comic stripes, ‘What Are You Stupid’ is presented using 100% hand-drawn art.",windows | mac,Family Sharing | Single-player | Steam Achievements,3.99,19,3,Positive,22,0.863636364,,,FALSE
839590,Hamster Daily,03/07/18,Casual | Indie,Casual | Indie,"The cute hamster ball keeps rolling, advances for her beloved seeds.",windows,Family Sharing | Includes level editor | Single-player | Steam Achievements,0.79,9,11,Mixed,20,0.45,,,FALSE
839630,Survisland / 实境求生,16/07/18,Action | Adventure | Casual | Indie | RPG | Simulation,Action | Adventure | Building | Crafting | Difficult | Early Access | Exploration | Immersive Sim | Indie | Multiplayer | Nudity | Online Co-Op | Open World | Open World Survival Craft | Realistic | Sandbox | Simulation | Singleplayer | Survival | Third Person,"Survisland is a super hardcore sandbox survival game that pays great attention to restoring the real survival experience. The character has rich and realistic actions and reactions to , and the process logic of making props is no different from reality.",windows,Co-op | Family Sharing | Multi-player | Online Co-op | Online PvP | PvP | Single-player | Steam Achievements | Steam Cloud,11.39,971,539,Mixed,1510,0.643046358,,1432,FALSE
839670,Alice's Adventures - Hidden Object. Wimmelbild,08/06/18,Adventure | Casual | Indie,Adventure | Atmospheric | Casual | Colorful | Competitive | Family Friendly | Fantasy | Female Protagonist | Hidden Object | Indie | Point & Click | Puzzle | Relaxing | Replay Value | Singleplayer,"Alice needs your help unveiling secrets of Wonderland! Colorful 360 degree scenery, animation, and 3D visual effects will make your adventure vivid and fun! Help the heroine solve puzzles and find cleverly disguised clues so she can advance through this wondrous land.",windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Leaderboards | Steam Trading Cards,1.99,50,7,Very Positive,57,0.877192982,,,FALSE
839680,The Front of Greed,16/08/18,Action,Action | Anime | Co-op | Combat | Driving | FPS | First-Person | Free to Play | Modern | Multiplayer | Open World | PvP | Realistic | Shooter | Singleplayer | Tactical | War,"No, Pay to Win/ Yes, Original Military FPS OBT 15:00 GMT/UTC + 2",windows,In-App Purchases | Multi-player | Online PvP | PvP,0,13,23,Mostly Negative,36,0.361111111,,,TRUE
839730,Planum,18/04/18,Casual | Indie,Casual | Indie | Singleplayer,PLANUM is a 2D platformer in which you will operate an aircraft,windows,Family Sharing | Single-player | Stats | Steam Achievements,0.79,15,28,Mostly Negative,43,0.348837209,,,FALSE
839810,Drift 4000,17/05/18,Action | Casual | Free To Play | Indie,Action | Casual | Difficult | Free to Play | Indie,"Drift 4000 is a new take on the old asteroids-style space shooter. You will find yourself in an increasingly difficult fight for survival against waves of enemy fighters, with periodic breaks to refit your custom ship with weapons, ammunition and unique abilities.",windows,Single-player,0,18,7,Mostly Positive,25,0.72,,,TRUE
839820,Match Connect Challenge,11/05/18,Action | Adventure | Casual | Indie | Sports | Strategy,2D | Action | Adventure | Board Game | Card Game | Cartoon | Cartoony | Casual | Colorful | Hidden Object | Idler | Indie | Match 3 | Minimalist | Point & Click | Puzzle | Relaxing | Singleplayer | Strategy | Tabletop,"Match Connect Challenge - The new match game is here, with brilliant Pirate objects. A journey filled with waves of excitement and brilliant visuals! Swap objects to clear the way, and match pieces to crush each challenge that lies ahead.",windows,Family Sharing | Single-player,1.69,6,2,8 user reviews,8,0.75,,,FALSE
839920,9 Balls,20/04/18,Casual | Indie | Simulation | Sports,Casual | Indie | Simulation | Sports,&quot;9 Balls&quot; is a miniature game of billiards. The control is made by the mouse vutton and the spacebar. Use the mouse to aim and change the force of the impact and the spacebar to strike the cue on the ball.,windows,Family Sharing | Single-player,0.79,14,46,Mostly Negative,60,0.233333333,,,FALSE
839940,Silverworld,12/04/18,Adventure | Indie | RPG,Adventure | Choose Your Own Adventure | Indie | RPG | Text-Based,"In a world of trackless jungles, colossal beasts, and cruel pre-human civilizations, you must survive the past if you want to save the future! Face the savage inhabitants of Silverworld and build your own civilization—or plunder the past and return home unimaginably rich!",windows | mac | linux,Captions available | Family Sharing | Single-player | Steam Achievements | Steam Cloud,5.19,25,1,Positive,26,0.961538462,,,FALSE
839960,The Technician,10/12/18,Action | Early Access | Indie,Action | Early Access | Indie | Puzzle | VR,The Technician is a VR action puzzle game about hacking your way through security systems. Usually while being shot at.,windows,Family Sharing | Includes level editor | Single-player | Tracked Controller Support | VR Only,11.39,20,2,Positive,22,0.909090909,,,FALSE
840010,Garden Paws,18/12/18,Adventure | Indie | RPG | Simulation,Agriculture | Building | Cartoony | Casual | Co-op | Cozy | Crafting | Cute | Exploration | Family Friendly | Farming Sim | Moddable | Multiplayer | Online Co-Op | Open World | RPG | Relaxing | Sandbox | Simulation | Wholesome,You have inherited your grandparents farm as they set off to travel the world. Work with Frank at the local construction shop to finish off the final touches on your new home. Aid Frank and Mayor Wilson in building up the town so it may reach it's full potential.,windows | mac,Co-op | Family Sharing | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,15.49,2197,225,Very Positive,2422,0.907101569,,1834,FALSE
840020,Gun Rage,17/09/18,Action | Indie,1990's | 2D | 2D Platformer | Action | Arcade | Atmospheric | Blood | Classic | Difficult | Gore | Indie | Old School | Pixel Graphics | Platformer | Retro | Shoot 'Em Up | Shooter | Side Scroller | Singleplayer | Violent,"Gun Rage is an old-school, fast-paced, side-scrolling run and gun, with 16-bit era graphics, inspired by greatest classic games of the genre.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Leaderboards,7.19,6,3,9 user reviews,9,0.666666667,,,FALSE
840060,Good Doggo,30/04/18,Action | Casual | Simulation,Action | Casual | Free to Play | Simulation,Train your dog in this treat-balancing action game,windows | mac | linux,Full controller support | Single-player | Steam Achievements,0,103,27,Mostly Positive,130,0.792307692,,,TRUE
840090,Battleground Shooting Training 吃鸡枪法训练器,22/06/18,Action | Indie | Simulation | Violent,Action | FPS | First-Person | Indie | Shooter | Simulation | Violent,"Battleground Shooting Training is a realistic shooting game, that you can experience the real-life firearm feel. Every firearm has been well-modified to perfectly reappear the shooting feedback, making your battle journey more smoothly, every shot can take down an enemy.",windows,Family Sharing | Single-player,1.69,3,9,Mostly Negative,12,0.25,,,FALSE
840100,Magic Scroll Tactics / マジックスクロールタクティクス / 魔法卷轴 / 魔法捲軸,27/04/18,Indie | RPG | Strategy,Anime | Female Protagonist | Indie | Pixel Graphics | RPG | Strategy | Tactical RPG,A side-scrolling tactical RPG where elevation is the key to victory!,windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud,9.29,146,37,Mostly Positive,183,0.797814208,,145,FALSE
840130,Battle Royale: Survivors 究极求生:大逃杀,29/08/18,Action | Adventure | Early Access | Indie | Massively Multiplayer | Strategy,Action | Adventure | Battle Royale | Early Access | Indie | Massively Multiplayer | Multiplayer | Shooter | Strategy | Survival,Battle Royale: Survivors is a last-man-standing top down shooter pvp survival game. Players are taken as prisoners and thrown to an abandoned island. Players must fight with whatever they can find on the island. Whoever survivals to be the last lone survivor wins the game.,windows,Co-op | Cross-Platform Multiplayer | Family Sharing | In-App Purchases | MMO | Multi-player | Online Co-op | Online PvP | PvP,3.99,253,315,Mixed,568,0.445422535,,,FALSE
840140,武侠乂 The Swordsmen X,26/07/18,Action | Adventure | Massively Multiplayer | RPG,Action | Adventure | Battle Royale | Early Access | Martial Arts | Massively Multiplayer | Multiplayer | Open World | PvP | RPG | Survival,"The Swordsmen X is an adrenaline-fueled free-roaming competitive action game that pits 100 players against each other in a battle royale. Players can wield a diverse arsenal of martial weapons, including bows, daggers, and other ranged attacks, in their fight for survival.",windows,Family Sharing | In-App Purchases | Multi-player | Online PvP | Partial Controller Support | PvP | Steam Achievements,22.49,1672,1858,Mixed,3530,0.473654391,,2421,FALSE
840170,Delivery man simulator,25/04/18,Adventure | Casual | Indie | RPG | Simulation | Strategy,Adventure | Casual | Indie | RPG | Simulation | Strategy,A realistic courier simulator with a minimal interface and music written by a neural network,windows,Family Sharing | Single-player,0.79,7,21,Mostly Negative,28,0.25,,,FALSE
840180,On Board 4 PC,23/04/18,Adventure | Casual | Indie,Adventure | Casual | Indie,Interested in the thrill and the excitement of modern games? “On Board 4 PC ” offers just that. A pure sea adventure experience packed with features and well made 2D graphics. Get yourself ready to command a beast warship to fight against the sea waves and wipe out the enemy fleet by using your big cannon.,windows,Family Sharing | Single-player,0.79,11,19,Mostly Negative,30,0.366666667,,,FALSE
840230,Chicken ~Boiled Egg~,18/05/18,Action | Casual | Indie | Simulation,2D Platformer | 3D | Action | Atmospheric | Casual | Character Customization | Cute | Dark | Indie | Puzzle | Puzzle Platformer | Sandbox | Sci-fi | Simulation | Singleplayer | Sokoban | Top-Down,You are Chicken. And Clear Levels!,windows,Family Sharing | Single-player | Steam Achievements,5.79,9,1,Positive,10,0.9,,,FALSE
840240,Mosaic: Game of Gods II,27/04/18,Casual,Casual | Puzzle,"The Goddess of Creation and the God of Chaos managed to restore peace and harmony in the Universe, but one powerful and evil creature did not like it. And Darkness was its name. It cursed the Goddess in order to make the God of Chaos its again.",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud,2.89,22,6,Mostly Positive,28,0.785714286,,,FALSE
840300,Supralympic Runners,06/02/19,Action | Indie | Racing | Sports,Action | Competitive | Indie | Racing | Sports,"SUPRALYMPIC RUNNERS is a first-person competition-focused endless runner. Experience the perfectly-shaped, fully mechanized, rocket-powered supralympian runner: the greatest athletes of all times! Step up to the Supralympic Games challenge and show off your skills!",windows,Partial Controller Support | Single-player | Stats | Steam Cloud | Steam Leaderboards,5.95,15,0,Positive,15,1,,,FALSE
840380,Quible Sphere,13/07/18,Casual | Indie | Racing,1980s | 3D Platformer | Abstract | Arcade | Casual | Collectathon | Colorful | Controller | Games Workshop | Level Editor | Old School | Parkour | Physics | Precision Platformer | Puzzle | Racing | Retro | Runner | Singleplayer | Tutorial,"Roll through 40 different levels that increase in difficulty, avoiding several obstacles and using powerups in order to get to the end of each level!",windows | mac | linux,Family Sharing | Includes level editor | Partial Controller Support | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Workshop,1.69,12,0,Positive,12,1,,,FALSE
840410,Mushroom Heroes,02/05/18,Action | Adventure | Casual | Free To Play | Indie,Action | Adventure | Casual | Free to Play | Indie | Multiplayer | Pixel Graphics | Platformer,"A puzzle platform adventure, with inspiration going all the way back to SNES and 8-bit classics. The game is inspired from ‘90s classics like Lost Vikings.",windows,Partial Controller Support | Single-player,0,129,23,Very Positive,152,0.848684211,,,TRUE
840430,Planetary Dustoff,20/02/19,Action | Indie,2D | Action | Action Roguelike | Action-Adventure | Bullet Hell | Difficult | Dungeon Crawler | Early Access | Indie | Loot | Pixel Graphics | Roguelite | Shoot 'Em Up | Shooter | Top-Down Shooter | Twin Stick Shooter,Planetary Dustoff is a space-themed roguelite shooter. Go on a death riddled journey to sprawling alien environments and fight your way through hordes of enemies and epic boss battles. Take part in the revived Planetary Survey Program and help the Space Faction find a new home for humanity.,windows | mac,Family Sharing | Full controller support | Single-player | Steam Achievements,11.39,41,5,Positive,46,0.891304348,,,FALSE
840440,Good Boy!,02/05/18,Action | Adventure | Indie | Racing | Sexual Content | Simulation | Sports,2D | Action | Adventure | Indie | Platformer | Sexual Content | Simulation,"The game &quot;Good boy&quot; is an arcade game. Your character is the dog &quot;good boy&quot;. The objective of the game is to get to the owner what she has lost. A good boy will face complex obstacles: garbage cans, fire hydrants, lasers, smart missiles and much more.",windows,Family Sharing | Single-player,0.79,14,12,Mixed,26,0.538461538,,,FALSE
840500,Dictator's dreams,22/04/18,Casual | Indie,Casual | Indie,What dream does your dictator see?,windows,Family Sharing | Single-player | Steam Achievements,0.79,17,13,Mixed,30,0.566666667,,,FALSE
840580,Virtual Foosball,10/05/18,Action | Casual | Free To Play | Indie | Simulation | Sports,Action | Casual | Free to Play | Indie | Simulation | Sports,Virtual Foosball is a funny foosball simulation for Windows. It includes a singleplayer and a multiplayer modus. You can design you own foosballtable layouts and play on different difficulty levels.,windows,Multi-player | Online PvP | PvP | Single-player | Steam Achievements,2.99,32,18,Mixed,50,0.64,,,FALSE
840590,ANOIX,20/04/18,Action | Indie,1980s | 3D | Action | Arcade | Colorful | Difficult | Family Friendly | Fast-Paced | Indie | Physics | Pinball | Puzzle | PvE | Real Time Tactics | Real-Time | Retro | Rhythm | Score Attack | Singleplayer | Third Person,In ANOIX you travel through 84 levels trying to protect the ball. Don't let the soundtrack hypnotize you.,windows | mac,Family Sharing | Partial Controller Support | Single-player | Steam Achievements,2.09,59,23,Mostly Positive,82,0.719512195,,,FALSE
840610,Fortune-499,10/05/18,Indie | RPG | Strategy,Card Game | Indie | Pixel Graphics | Puzzle | RPG | Story Rich | Strategy,There is no future in the future.,windows | mac,Family Sharing | Single-player,3.99,136,15,Very Positive,151,0.900662252,,,FALSE
840620,Geometry Boxer,01/05/18,Action | Casual | Free To Play | Indie,Action | Casual | Co-op | Free to Play | Indie | Local Co-Op | Multiplayer,"Beat the shapes outta your enemies using special powers, melee weapons, or the old fashioned fisticuffs way - solo or cooperatively - in this physics based, geometric, mob fighter.",windows | mac,Co-op | Multi-player | Partial Controller Support | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Single-player,0,47,24,Mixed,71,0.661971831,,,TRUE
840690,Setup Developer Tool 2018,17/05/18,Indie | Racing,Automobile Sim | Indie | Racing,"Beginner setup tuning - SDT2018 steps the user through the major areas of race car setup creation and tuning, asking simple questions about the behavior of the car and the user’s feel.",windows,Family Sharing | Single-player,15.49,24,13,Mixed,37,0.648648649,,,FALSE
840700,Qvabllock,30/04/18,Casual | Indie,2D | Atmospheric | Casual | Dark Humor | Indie | Pixel Graphics | Puzzle | Relaxing | Short,"«Qvabllock» — pixemalism game with elements of puzzle, with minimalistic gameplay. Collect all the colored squares to take the main green and go through all 30 levels.",windows,Family Sharing | Single-player | Steam Achievements,0.79,86,21,Very Positive,107,0.803738318,,,FALSE
840710,Trivia Vault: Tennis Trivia,19/04/18,Action | Casual | Simulation,1980s | 1990's | Action | Casual | Choices Matter | Family Friendly | Indie | Logic | Point & Click | Puzzle | Relaxing | Replay Value | Simulation | Singleplayer | Sports | Tennis | Text-Based | Time Management | Trivia | Word Game,"Welcome to the Trivia Vault contestant! Play as a contestant in a gameshow called Trivia Vault Tennis Trivia and bring your thinking hat. Answer tennis trivia questions as quickly as you can, the faster you answer the higher the cash value.",windows,Family Sharing | Single-player | Steam Achievements,9.99,45,32,Mixed,77,0.584415584,,,FALSE
840720,Sword Art Online: Lost Song,12/11/18,RPG,Action | Action RPG | Adventure | Anime | Character Customization | Co-op | Fantasy | Hack and Slash | JRPG | MMORPG | Multiplayer | Nudity | Open World | RPG | Singleplayer | Story Rich,"Enter the VRMMO world of the much-loved anime SWORD ART ONLINE! In Alfheim Online, a world of fairies and magic, you become the hero of the series, Kirito, and together with your wondrous friends try to conquer the floating land of Svart Alfheim.",windows,Co-op | Family Sharing | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Single-player | Steam Achievements | Steam Cloud,15.99,1534,391,Mostly Positive,1925,0.796883117,,1665,FALSE
840730,The Sandbox of God: Remastered Edition,09/05/18,Casual | Indie | Simulation | Strategy,Casual | GameMaker | Indie | Management | Puzzle | Retro | Simulation | Strategy,Build your world and lead mankind (and rabbitkind) into the centuries beyond in this classic PC re-release.,windows,Family Sharing | Single-player,2.89,12,6,Mixed,18,0.666666667,,,FALSE
840800,Outlaws of the Old West,12/03/19,Action | Adventure | Casual | Early Access | Indie | Massively Multiplayer | RPG | Strategy,Action | Adventure | Base Building | Casual | Choices Matter | Crafting | Early Access | Indie | Management | Massively Multiplayer | Multiplayer | Open World | Open World Survival Craft | RPG | Roguelike | Singleplayer | Story Rich | Strategy | Survival | Western,"Outlaws of the Old West is a massively multiplayer survival MMO with a huge world, thousands of items and a modular building system. Survive the wild, build your own homestead, defeat villainous bandits and work with others to tame the Wild West.",windows,Family Sharing | MMO | Multi-player | Online PvP | PvP | Single-player,15.49,3703,2480,Mixed,6183,0.59890021,,5486,FALSE
840810,Data Ball,26/06/18,Casual | Early Access | Indie | Racing | Strategy,3D Platformer | Casual | Early Access | Indie | Racing | Strategy,In a distant corner of the universe exists an ancient supercomputer plagued by malfunctioning circuits and corrupted data. Take control of one of its spherical maintenance drones and command a range of abilities as you progress through ever-more challenging levels.,windows,Co-op | Family Sharing | Includes level editor | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Stats | Steam Cloud | Steam Leaderboards,7.19,3,0,3 user reviews,3,1,,,FALSE
840860,I Pay No Rent,15/05/18,Action | Casual | Indie | Sports,Action | Casual | Indie | Sports,"Don't let your landlord overpower you with her incredible throwing power, dodge or block those shoes, bottles, and... wait what? bombs?... Try to block, or dodge all the 'things' your landlord ruthlessly thrown at you!",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,2.89,1,0,1 user reviews,1,1,,,FALSE
840920,Asimov Laws,15/05/18,Action | Adventure | Early Access | Indie | RPG,Action | Adventure | Early Access | Indie | RPG,"Asimov Laws is a brutal rouge lite survival game, set in the depressing Robopocalypse world. Survive the harsh condition in the 12 cities, Crush the robotic butlers, scavenge and survive, plan your days and route, grow stronger through genetic transition and head for the Ark.",windows,Family Sharing | Single-player,7.19,5,1,6 user reviews,6,0.833333333,,,FALSE
840930,Bing Bong XL,14/05/18,Action | Casual | Indie,2D | Action | Addictive | Arcade | Casual | Controller | Difficult | Family Friendly | Fast-Paced | Great Soundtrack | Indie | Minimalist | Mouse only | Replay Value | Retro | Score Attack | Short | Singleplayer | Survival | Touch-Friendly,"Bing Bong XL is the first of three games in my minimalist arcade series that share aesthetics while having different control and game play. It is an addictive 'just-one-more-round' score chaser, perfect for playing while waiting in queue for another game.",windows | mac | linux,Family Sharing | Full controller support | Remote Play on TV | Single-player | Steam Achievements | Steam Cloud | Steam Leaderboards,0.79,214,21,Very Positive,235,0.910638298,,216,FALSE
840980,Exoder,23/04/18,Action | Indie,2D | Action | Indie | Platformer,"Exoder is a frantic, fast paced, 2D, action platformer that will test your skills of reflex, resilience, patience and determination.",windows,Family Sharing | Full controller support | Single-player | Steam Achievements,5.79,13,3,Positive,16,0.8125,,,FALSE
841010,Jack and Sara: Educational game,02/05/18,Adventure | Casual,Adventure | Casual | Education | Family Friendly,"In an unobtrusive way, Jack and Sara will teach your child fun games for the development of logic, attention, memory and color perception.",windows,Family Sharing | Single-player | Steam Achievements,1.69,13,1,Positive,14,0.928571429,,,FALSE
841020,Knockdown the Ball,24/04/18,Casual | Indie,3D | 3D Platformer | Casual | Indie | Parkour | Physics | Platformer | Puzzle | Racing | Simulation | Singleplayer,Guide the ball and complete the levels,windows,Family Sharing | Single-player | Steam Achievements,0.79,10,11,Mixed,21,0.476190476,,,FALSE
841120,Wheelchair Simulator VR,08/05/18,Adventure | Indie | Simulation,Adventure | Indie | Simulation | VR,Wheelchair Simulator VR is a comedic game about a serious issue. Try to traverse the city by pushing the wheels with your hands and learn the story of a person who does that every day.,windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Tracked Controller Support | VR Only,11.39,14,5,Mostly Positive,19,0.736842105,,,FALSE
841140,Square Head Zombies 2 - FPS Game,01/05/18,Action | Adventure | Casual | Indie,3D | Action | Action-Adventure | Adventure | Casual | Combat | Early Access | FPS | First-Person | Gore | Indie | Military | Old School | Pixel Graphics | Retro | Sequel | Shooter | Short | Singleplayer | Zombies,"New zombies need to be defeated in Square Head Zombies 2. Go to new places, find and destroy them all.",windows,Family Sharing | Single-player | Steam Achievements,7.19,19,32,Mostly Negative,51,0.37254902,,,FALSE
841200,Intelligence,19/04/18,Casual | Indie,Atmospheric | Casual | Difficult | Indie | Logic | Memes | Politics | Puzzle | Relaxing | Simulation | Singleplayer,Intelligence - a puzzle game in which you want to build the image so that the picture was like the original image. Move the puzzle tiles wisely to collect the correct order of the pieces of images,windows,Family Sharing | Single-player | Steam Achievements,2.09,19,8,Mostly Positive,27,0.703703704,,,FALSE
841210,WW Fantasy,04/05/18,Action | Adventure | Casual | Indie | RPG | Simulation,Action | Adventure | Anime | Casual | Indie | RPG | Simulation,"in this game, the player is a hacker, get the command, to return to the headquarters to perform the task, nowwe must separate from our present friends, what's going to be interesting on the way?",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud,2.09,46,11,Very Positive,57,0.807017544,,,FALSE
841260,Final Match,10/05/18,Casual | Early Access | Strategy,3D | Atmospheric | Board Game | Card Battler | Card Game | Casual | Dark | Deckbuilding | Difficult | Early Access | Local Multiplayer | Multiplayer | Mystery | PvP | Singleplayer | Strategy | Trading Card Game | Turn-Based Tactics,"Final Match is a simple card game, easy to learn, challenging and fast matches.",windows,Family Sharing | LAN PvP | Multi-player | Online PvP | PvP | Single-player | Steam Achievements | Steam Cloud,1.69,9,8,Mixed,17,0.529411765,,,FALSE
841270,Trap,02/05/18,Adventure | Indie,2D | Adventure | Atmospheric | Casual | Dark Fantasy | Episodic | Free to Play | Gore | Horror | Indie | Mystery | Pixel Graphics | Point & Click | Psychological | Psychological Horror | Puzzle | Retro | Singleplayer | Violent | Walking Simulator,"After receiving a disturbing letter from his brother, our protagonist decides to go looking for him at the hotel Beryl. He will soon discover the strangeness of the places, the objects, the paintings, the shadows and the terrifying models moving, speaking, living of their own will.",windows,Single-player,0,184,31,Very Positive,215,0.855813953,,,TRUE
841300,Together,01/05/18,Free To Play | Indie | Sexual Content | Simulation,Free to Play | Indie | Sexual Content | Simulation,Can you survive being in a relationship? Together is a game about being with someone. Someone who is kind. Someone who makes you happy. Someone whose mental state requires a lot of your time and energy. Someone who you care about.,windows | mac,Family Sharing | Single-player,0,152,58,Mostly Positive,210,0.723809524,,,TRUE
841320,Whitevale Defender,23/05/18,Action | Indie | Strategy,2D | Action | Economy | Indie | Retro | Roguelite | Singleplayer | Strategy | Tower Defense,Whitevale Defender is a 2D replayable tower defense. You'll be defending the castle of Whitevale over and over against hordes of war machines. Each play through you will be advancing your defensive and economic arsenal while also honing your tower placements until you can save Whitevale for good.,windows,Family Sharing | Single-player | Steam Achievements,3.99,10,4,Mostly Positive,14,0.714285714,,,FALSE
841340,Fightttris VR,27/02/19,Indie,Early Access | Indie | Puzzle | VR,"Be fast, be smart, have fun. Fresh breath in classic puzzle. Battle with your friend or random opponent. Your aim is to be faster and smarter, to grab blocks and build lines, to find and activate bonuses. The slowest always lose.",windows,Family Sharing | Multi-player | Single-player | Steam Achievements | Tracked Controller Support | VR Only,1.99,10,4,Mostly Positive,14,0.714285714,,,FALSE
841350,NALOGI 2,31/05/18,Adventure | Casual | Indie | RPG | Strategy,2D | Adventure | Anime | Arcade | Casual | Cute | Female Protagonist | Hentai | Indie | JRPG | Memes | Nudity | Puzzle | RPG | RPGMaker | Sexual Content | Singleplayer | Story Rich | Strategy | Visual Novel,NALOGI 2 - new satirical game in the genre of RPG. The emperor became emperor after the election. Again. For eternity. PAY TAXES!,windows,Commentary available | Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,1.69,256,86,Mostly Positive,342,0.748538012,,303,FALSE
841440,ShellBlast: Legacy Edition,09/05/18,Indie | Strategy,Action | Fast-Paced | GameMaker | Indie | Puzzle | Retro | Strategy,"Described as a cross between Minesweeper and Picross, ShellBlast is an action packed puzzler where you travel the globe to defuse bombs before they explode.",windows,Family Sharing | Single-player,2.89,7,1,8 user reviews,8,0.875,,,FALSE
